freq,siec,nrg_cons,unit,tax,currency,geo,time,value,dataset
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Iceland,2015-S2,0.1271,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Iceland,2016-S1,0.131,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Iceland,2016-S2,0.1473,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Iceland,2017-S1,0.1578,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Iceland,2017-S2,0.1496,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Iceland,2018-S1,0.1505,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Iceland,2018-S2,0.142,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Iceland,2019-S1,0.1379,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Iceland,2019-S2,0.1383,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Iceland,2020-S1,0.1296,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Iceland,2020-S2,0.1209,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Iceland,2021-S1,0.1313,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Iceland,2021-S2,0.1349,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Iceland,2022-S1,0.1478,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Iceland,2022-S2,0.1508,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Iceland,2023-S1,0.1491,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Iceland,2023-S2,0.1586,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Iceland,2024-S1,0.1666,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Iceland,2024-S2,0.1791,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Iceland,2025-S1,0.1973,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Iceland,2025-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2007-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2007-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2008-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2008-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2009-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2009-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2010-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2010-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2011-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2011-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2012-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2012-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2013-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2013-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2014-S1,0.1426,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2014-S2,0.1442,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2015-S1,0.1715,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2015-S2,0.168,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2016-S1,0.1604,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2016-S2,0.1621,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2017-S1,0.1647,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2017-S2,0.1547,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2018-S1,0.2,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2018-S2,0.2044,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2019-S1,0.207,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2019-S2,0.2134,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2020-S1,0.2204,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2020-S2,0.2161,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2021-S1,0.2155,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2021-S2,0.2141,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2022-S1,0.2292,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2022-S2,0.2415,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2023-S1,0.4304,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2023-S2,0.3613,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2024-S1,0.323,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2024-S2,0.3127,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2025-S1,0.3207,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Liechtenstein,2025-S2,0.3237,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2007-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2007-S2,0.1817,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2008-S1,0.1973,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2008-S2,0.1979,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2009-S1,0.1871,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2009-S2,0.1896,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2010-S1,0.2357,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2010-S2,0.2263,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2011-S1,0.2459,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2011-S2,0.2263,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2012-S1,0.228,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2012-S2,0.2217,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2013-S1,0.2315,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2013-S2,0.2161,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2014-S1,0.2036,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2014-S2,0.203,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2015-S1,0.1992,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2015-S2,0.18,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2016-S1,0.1851,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2016-S2,0.1964,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2017-S1,0.2035,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2017-S2,0.1979,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2018-S1,0.2141,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2018-S2,0.2271,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2019-S1,0.2256,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2019-S2,0.2146,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2020-S1,0.1779,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2020-S2,0.1756,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2021-S1,0.2229,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2021-S2,0.2659,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2022-S1,0.2356,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2022-S2,0.2765,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2023-S1,0.2319,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2023-S2,0.2399,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2024-S1,0.255,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2024-S2,0.2576,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2025-S1,0.2656,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Norway,2025-S2,0.2557,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2007-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2007-S2,0.1552,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2008-S1,0.1458,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2008-S2,0.1579,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2009-S1,0.1466,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2009-S2,0.1467,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2010-S1,0.1414,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2010-S2,0.1495,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2011-S1,0.1458,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2011-S2,0.1647,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2012-S1,0.1738,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2012-S2,0.1873,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2013-S1,0.1804,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2013-S2,0.1865,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2014-S1,0.2026,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2014-S2,0.2124,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2015-S1,0.224,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2015-S2,0.2309,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2016-S1,0.2115,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2016-S2,0.2018,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2017-S1,0.1896,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2017-S2,0.1984,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2018-S1,0.2019,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2018-S2,0.2167,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2019-S1,0.2268,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2019-S2,0.2344,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2020-S1,0.2332,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2020-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2021-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2021-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2022-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2022-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2023-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2023-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2024-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2024-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2025-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,United Kingdom,2025-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption from 1 000 kWh to 2 499 kWh - band DB,Kilowatt-hour,Excluding VAT and other recoverable taxes and levies,Euro,Bosnia and Herzegovina,2007-S1,,electricity_prices
