freq,siec,nrg_cons,unit,tax,currency,geo,time,value
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Euro,Kosovo*,2019-01-01,0.0504
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Euro,Kosovo*,2019-07-01,0.0494
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Euro,Kosovo*,2020-01-01,0.049
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Euro,Kosovo*,2020-07-01,0.0488
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Euro,Kosovo*,2021-01-01,0.0484
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Euro,Kosovo*,2021-07-01,0.0496
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Euro,Kosovo*,2022-01-01,0.0587
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Euro,Kosovo*,2022-07-01,0.0678
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Euro,Kosovo*,2023-01-01,0.0697
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Euro,Kosovo*,2023-07-01,0.0767
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Euro,Kosovo*,2024-01-01,0.0755
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Euro,Kosovo*,2024-07-01,0.0741
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Euro,Kosovo*,2025-01-01,0.0764
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Euro,Kosovo*,2025-07-01,0.0883
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,European Union - 27 countries (from 2020),2017-01-01,0.1154
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,European Union - 27 countries (from 2020),2017-07-01,0.1155
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,European Union - 27 countries (from 2020),2018-01-01,0.1144
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,European Union - 27 countries (from 2020),2018-07-01,0.1202
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,European Union - 27 countries (from 2020),2019-01-01,0.1144
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,European Union - 27 countries (from 2020),2019-07-01,0.1138
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,European Union - 27 countries (from 2020),2020-01-01,0.1141
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,European Union - 27 countries (from 2020),2020-07-01,0.1157
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,European Union - 27 countries (from 2020),2021-01-01,0.1184
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,European Union - 27 countries (from 2020),2021-07-01,0.1362
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,European Union - 27 countries (from 2020),2022-01-01,0.1738
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,European Union - 27 countries (from 2020),2022-07-01,0.2171
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,European Union - 27 countries (from 2020),2023-01-01,0.2196
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,European Union - 27 countries (from 2020),2023-07-01,0.2071
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,European Union - 27 countries (from 2020),2024-01-01,0.1977
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,European Union - 27 countries (from 2020),2024-07-01,0.1935
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,European Union - 27 countries (from 2020),2025-01-01,0.1855
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,European Union - 27 countries (from 2020),2025-07-01,0.1848
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2007-07-01,0.1085
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2008-01-01,0.1068
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2008-07-01,0.1121
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2009-01-01,0.1133
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2009-07-01,0.114
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2010-01-01,0.1128
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2010-07-01,0.1143
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2011-01-01,0.1179
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2011-07-01,0.1214
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2012-01-01,0.1213
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2012-07-01,0.1255
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2013-01-01,0.1236
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2013-07-01,0.1264
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2014-01-01,0.1237
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2014-07-01,0.128
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2015-01-01,0.1276
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2015-07-01,0.1281
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2016-01-01,0.1186
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2016-07-01,0.1191
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2017-01-01,0.1149
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2017-07-01,0.114
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2018-01-01,0.1135
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2018-07-01,0.1191
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2019-01-01,0.113
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2019-07-01,0.1118
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2020-01-01,0.1128
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2020-07-01,0.1141
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2021-01-01,0.1175
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2021-07-01,0.1344
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2022-01-01,0.1784
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2022-07-01,0.2198
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2023-01-01,0.2307
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2023-07-01,0.2154
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2024-01-01,0.2044
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2024-07-01,0.2
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025-01-01,0.1897
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025-07-01,0.186
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2007-07-01,0.1033
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2008-01-01,0.1189
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2008-07-01,0.1295
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2009-01-01,0.11
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2009-07-01,0.106
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2010-01-01,0.1137
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2010-07-01,0.1161
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2011-01-01,0.126
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2011-07-01,0.125
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2012-01-01,0.1289
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2012-07-01,0.1315
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2013-01-01,0.1259
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2013-07-01,0.1299
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2014-01-01,0.1332
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2014-07-01,0.1342
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2015-01-01,0.1467
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2015-07-01,0.1478
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2016-01-01,0.1334
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2016-07-01,0.1559
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2017-01-01,0.1552
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2017-07-01,0.1441
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2018-01-01,0.1495
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2018-07-01,0.1585
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2019-01-01,0.1547
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2019-07-01,0.1565
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2020-01-01,0.1515
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2020-07-01,0.1458
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2021-01-01,0.1451
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2021-07-01,0.1712
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2022-01-01,0.2275
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2022-07-01,0.3363
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2023-01-01,0.3069
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2023-07-01,0.2258
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2024-01-01,0.1926
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2024-07-01,0.1976
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2025-01-01,0.2246
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Belgium,2025-07-01,0.2243
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Bulgaria,2007-07-01,0.1479
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Bulgaria,2008-01-01,0.1375
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Bulgaria,2008-07-01,0.1591
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Bulgaria,2009-01-01,0.1521
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Bulgaria,2009-07-01,0.1532
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Bulgaria,2010-01-01,0.1522
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Bulgaria,2010-07-01,0.1566
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Bulgaria,2011-01-01,0.1449
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Bulgaria,2011-07-01,0.1526
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Bulgaria,2012-01-01,0.1464
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Bulgaria,2012-07-01,0.1713
"Half-yearly, semesterly",Electricity,Consumption from 5 000 kWh to 14 999 kWh - band DD,Kilowatt-hour,Excluding taxes and levies,Purchasing Power Standard,Bulgaria,2013-01-01,0.1623
